amenitiesId,amenities
TOKAMT298,"['Wifi', 'Kitchen', 'Dryer', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'First aid kit', 'Fire extinguisher', 'Lock on bedroom door', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']"
TOKAMT299,"['Wifi', 'Dryer', 'Iron', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Lock on bedroom door', 'Body soap', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning available during stay', 'Host greets you', 'Hot water kettle', 'Bidet', 'Toaster', 'Freezer', 'Laundromat nearby']"
TOKAMT300,"['Wifi', 'Kitchen', 'Iron', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Private entrance', 'Room-darkening shades', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Conditioner']"
TOKAMT301,"['Cable TV', 'Wifi', 'Kitchen', 'Indoor fireplace', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'Lockbox', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Hot water kettle', 'Dining table', 'Toaster', 'Freezer', 'Rice maker', 'Nespresso machine', 'Baking sheet', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Drying rack for clothing', 'Clothing storage']"
TOKAMT302,"['Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Bathtub', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Hot water kettle', 'Ceiling fan', 'Mosquito net', 'Dining table', 'Toaster', 'Paid parking on premises', 'Freezer', 'Shower gel', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Drying rack for clothing', 'Clothing storage']"
TOKAMT303,"['Elevator', 'Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Bathtub', 'Conditioner', 'Hot water', 'Shower gel', 'Bed linens', 'Clothing storage', 'Drying rack for clothing', 'Extra pillows and blankets', 'Room-darkening shades', 'Carbon monoxide alarm', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Dishes and silverware', 'Hot water kettle', 'Microwave', 'Refrigerator', 'Private entrance', 'Patio or balcony', 'Long term stays allowed', 'Lockbox', 'Smart lock']"
TOKAMT304,"['Elevator', 'Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lockbox', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Body soap', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Patio or balcony', 'Hot water kettle', 'Dining table', 'Rice maker', 'Shower gel', 'Conditioner', 'Clothing storage']"
TOKAMT305,"['Wifi', 'Kitchen', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Body soap', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed', 'Hot water kettle', 'Bidet', 'Dining table', 'Rice maker', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Clothing storage']"
TOKAMT306,"['Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Keypad', 'Private entrance', 'Room-darkening shades', 'Hot water', 'Body soap', 'Pocket wifi', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Long term stays allowed', 'Cleaning available during stay', 'Hot water kettle', 'Bidet', 'Mosquito net', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Clothing storage']"
TOKAMT307,"['Wifi', 'Kitchen', 'TV', 'Shampoo', 'Hair dryer', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Bathtub', 'Hot water', 'Body soap', 'Bed linens', 'Cooking basics']"
TOKAMT308,"['Elevator', 'Wifi', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lock on bedroom door', 'Keypad', 'Private entrance', 'Cooking basics']"
TOKAMT309,"['Elevator', 'Wifi', 'Kitchen', 'Dryer', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Air conditioning', 'Bathtub', 'Hot water', 'Bed linens', 'Room-darkening shades', 'Carbon monoxide alarm', 'Fire extinguisher', 'Smoke alarm', 'Dishes and silverware', 'Microwave', 'Refrigerator', 'Stove', 'Long term stays allowed']"
TOKAMT310,"['Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Hot water', 'Pocket wifi', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed']"
TOKAMT311,"['Wifi', 'Kitchen', 'Dryer', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lock on bedroom door', 'Building staff', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Hot water kettle', 'Bidet', 'Bikes', 'Dining table', 'Toaster', 'Paid parking on premises', 'Freezer', 'Rice maker', 'Shower gel', 'Conditioner', 'Laundromat nearby', 'Cleaning products']"
TOKAMT312,"['Free parking on premises', 'Wifi', 'Kitchen', 'Indoor fireplace', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'First aid kit', 'Fire extinguisher', 'Lock on bedroom door', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you', 'Hot water kettle', 'Mini fridge', 'Bidet', 'Bikes', 'Dining table', 'Toaster', 'Paid parking on premises', 'Freezer', 'Rice maker', 'Portable fans', 'Shower gel', 'Baking sheet', 'Barbecue utensils', 'Conditioner', 'Trash compactor', 'Laundromat nearby', 'Cleaning products', 'Clothing storage', 'Wine glasses']"
TOKAMT313,"['Wifi', 'Dryer', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Keypad', 'Bathtub', 'Children’s books and toys', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Oven', 'Backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Bidet', 'Conditioner', 'Cleaning products']"
TOKAMT314,"['Wifi', 'Kitchen', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Private entrance', 'Cooking basics']"
TOKAMT315,"['Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Hot water', 'Crib', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Smoke alarm', 'Cooking basics', 'Dishes and silverware', 'Microwave', 'Refrigerator', 'Stove', 'Private entrance', 'Lockbox']"
TOKAMT316,"['Elevator', 'Wifi', 'Kitchen', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Lockbox', 'Bathtub', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Hot water kettle', 'Bidet', 'Freezer', 'Rice maker', 'Conditioner', 'Cleaning products', 'Clothing storage']"
TOKAMT317,"['Elevator', 'Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Lock on bedroom door', 'Building staff', 'Private entrance', 'Hot water', 'Microwave', 'Refrigerator', 'Cooking basics', 'Stove']"
TOKAMT318,"['Elevator', 'Cable TV', 'Wifi', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Keypad', 'Private entrance', 'High chair', 'Window guards', 'Room-darkening shades', 'Body soap', 'Bed linens', 'Ethernet connection', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Single level home', 'Long term stays allowed', 'Mini fridge', 'Dining table', 'Toaster', 'Paid parking on premises', 'Freezer', 'Conditioner', 'Cleaning products', 'Drying rack for clothing', 'Wine glasses']"
TOKAMT319,"['Wifi', 'Dryer', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lock on bedroom door', 'Lockbox', 'Hot water', 'Bed linens', 'Refrigerator']"
TOKAMT320,"['Wifi', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Hot water', 'Refrigerator', 'Long term stays allowed', 'Shower gel']"
TOKAMT321,"['Elevator', 'Cable TV', 'Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Long term stays allowed', 'Hot water kettle', 'Rice maker', 'Shower gel', 'Conditioner', 'Clothing storage']"
TOKAMT322,"['Wifi', 'Kitchen', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Lockbox', 'Private entrance', 'Hot water', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Hot water kettle', 'Shower gel']"
TOKAMT323,"['Elevator', 'Wifi', 'Kitchen', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Host greets you', 'Hot water kettle', 'Bidet', 'Dining table', 'Freezer', 'Laundromat nearby', 'Cleaning products']"
TOKAMT324,"['Kitchen', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Hot tub', 'Air conditioning', 'Bathtub', 'Conditioner', 'Hot water', 'Shower gel', 'Bed linens', 'Carbon monoxide alarm', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Dining table', 'Dishes and silverware', 'Hot water kettle', 'Microwave', 'Refrigerator', 'Stove', 'Patio or balcony', 'Paid parking off premises', 'Long term stays allowed', 'Luggage dropoff allowed']"
TOKAMT325,"['Elevator', 'Wifi', 'Kitchen', 'Dryer', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Long term stays allowed']"
TOKAMT326,"['Elevator', 'Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Private entrance', 'Bathtub', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Hot water kettle', 'Mini fridge', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Clothing storage']"
TOKAMT327,"['Free parking on premises', 'Wifi', 'Kitchen', 'Indoor fireplace', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'First aid kit', 'Fire extinguisher', 'Lock on bedroom door', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you', 'Hot water kettle', 'Mini fridge', 'Bidet', 'Bikes', 'Dining table', 'Toaster', 'Freezer', 'Rice maker', 'Portable fans', 'Shower gel', 'Baking sheet', 'Barbecue utensils', 'Conditioner', 'Cleaning products', 'Clothing storage', 'Wine glasses']"
TOKAMT328,"['Cable TV', 'Wifi', 'Kitchen', 'Dryer', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'High chair', 'Window guards', 'Room-darkening shades', 'Children’s dinnerware', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Patio or balcony', 'Backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Hot water kettle', 'Kitchenette', 'Bidet', 'Dining table', 'Toaster', 'Freezer', 'Rice maker', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Drying rack for clothing', 'Clothing storage']"
TOKAMT329,"['Elevator', 'Wifi', 'Kitchen', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher']"
TOKAMT330,"['Wifi', 'Kitchen', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Keypad', 'Bathtub', 'Baby bath', 'High chair', 'Children’s dinnerware', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Long term stays allowed', 'Hot water kettle', 'Dining table', 'Laundromat nearby']"
TOKAMT331,"['Wifi', 'Kitchen', 'Iron', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Fire extinguisher', 'Private entrance', 'Bathtub', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Host greets you', 'Bikes', 'Toaster', 'Conditioner', 'Cleaning products']"
TOKAMT332,"['Wifi', 'Kitchen', 'Dryer', 'TV', 'Shampoo', 'Hair dryer', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Hot water', 'Bed linens', 'Ethernet connection', 'Smoke alarm', 'Cooking basics', 'Dishes and silverware', 'Microwave', 'Refrigerator', 'Private entrance', 'Host greets you']"
TOKAMT333,"['Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Private entrance', 'Hot water', 'Body soap', 'Bed linens', 'Pocket wifi', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Long term stays allowed', 'Hot water kettle', 'Bidet', 'Toaster', 'Freezer', 'Rice maker', 'Conditioner', 'Cleaning products']"
TOKAMT334,"['Wifi', 'Kitchen', 'Dryer', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Hot tub', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Private entrance', 'Bathtub', 'Crib', 'Children’s dinnerware', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Hot water kettle', 'Bidet', 'Safe', 'Freezer', 'Shower gel', 'Conditioner', 'Cleaning products', 'Wine glasses']"
TOKAMT335,"['Elevator', 'Wifi', 'Kitchen', 'Dryer', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Bathtub', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Hot water kettle', 'Bidet', 'Dining table', 'Freezer', 'Rice maker', 'Conditioner', 'Cleaning products', 'Clothing storage']"
TOKAMT336,"['Elevator', 'Wifi', 'Kitchen', 'Dryer', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Hot water kettle', 'Bidet', 'Freezer', 'Rice maker', 'Conditioner', 'Cleaning products']"
TOKAMT337,"['Elevator', 'Wifi', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Pocket wifi', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Hot water kettle', 'Shower gel', 'Conditioner', 'Cleaning products']"
TOKAMT338,"['Free parking on premises', 'Wifi', 'Kitchen', 'Dryer', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Hot tub', 'Air conditioning', 'Hot water', 'Private entrance', 'Free street parking', 'Smart lock']"
TOKAMT339,"['Free parking on premises', 'Wifi', 'Kitchen', 'Dryer', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Game console', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Hot water kettle', 'Bidet', 'Bikes', 'Dining table', 'Toaster', 'Freezer', 'Rice maker', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Drying rack for clothing', 'Clothing storage']"
TOKAMT340,"['Wifi', 'Kitchen', 'Iron', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Fire extinguisher', 'Private entrance', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Patio or balcony', 'Long term stays allowed']"
TOKAMT341,"['Wifi', 'Kitchen', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Dishes and silverware']"
TOKAMT342,"['Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Hot water', 'Carbon monoxide alarm', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Dishes and silverware', 'Microwave', 'Refrigerator', 'Stove', 'Private entrance']"
TOKAMT343,"['Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Lock on bedroom door', 'Smart lock', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Long term stays allowed', 'Hot water kettle', 'Bidet', 'Dining table', 'Freezer', 'Conditioner']"
TOKAMT344,"['Wifi', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Lock on bedroom door', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Luggage dropoff allowed', 'Long term stays allowed', 'Hot water kettle', 'Mini fridge', 'Bidet', 'Safe', 'Conditioner', 'Wine glasses']"
TOKAMT345,"['Wifi', 'Kitchen', 'Dryer', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Hot tub', 'Air conditioning', 'Hot water', 'Cooking basics', 'Dishes and silverware', 'Microwave', 'Refrigerator', 'Oven', 'Stove', 'Lockbox', 'Luggage dropoff allowed', 'Long term stays allowed', 'Lock on bedroom door']"
TOKAMT346,"['Wifi', 'Kitchen', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Private entrance', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Hot water kettle', 'Mini fridge', 'Dining table', 'Shower gel', 'Conditioner', 'Cleaning products']"
TOKAMT347,"['Wifi', 'Kitchen', 'Dryer', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Fire extinguisher', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Body soap', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Backyard', 'Hot water kettle', 'Bidet', 'Dining table', 'Paid parking on premises', 'Freezer', 'Rice maker', 'Conditioner', 'Drying rack for clothing']"
TOKAMT348,"['Cable TV', 'Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Hot tub', 'Air conditioning', 'Smoke alarm', 'First aid kit', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Children’s books and toys', 'Crib', 'Children’s dinnerware', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Patio or balcony']"
TOKAMT349,"['Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Long term stays allowed', 'Cleaning available during stay', 'Hot water kettle', 'Dining table', 'Toaster', 'Freezer', 'Rice maker', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Wine glasses']"
TOKAMT350,"['Wifi', 'Kitchen', 'TV', 'Washer', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Lockbox']"
