listingId,airbnbPropertyId,bedrooms,bathrooms,maxGuests,listingTitle,propertyType,listingType,listingURL,pictureURL,createdDate,cancellationPolicy,instantBookable,petsAllowed
TOKLIS500,29202851,1,2,1,Cozy Inn Tokyo Sakura-shinmachi［Room B］single room,Private room in hostel,private_room,http://airbnb.com/rooms/29202851,https://a0.muscache.com/im/pictures/miso/Hosting-29202851/original/35e5b0c4-5016-479e-9843-e998ab0398b5.jpeg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS1,46604175,1,1,1,A modern room with walking closet,Private room in home,private_room,http://airbnb.com/rooms/46604175,https://a0.muscache.com/im/pictures/86ea70a7-bda0-405e-a51f-11a2e4e72723.jpg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS2,25295816,3,2,6,Szedlak Residence,Entire home,entire_home,http://airbnb.com/rooms/25295816,https://a0.muscache.com/im/pictures/975e40b1-fe1b-4dd9-91ad-04c9b7936156.jpg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS3,19904208,4,4,8,Spacious High Park House w/ Backyard + Parking,Entire home,entire_home,http://airbnb.com/rooms/19904208,https://a0.muscache.com/im/pictures/df248583-6fed-43c8-b01f-8eb633fc7996.jpg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS4,6.87043E+17,2,1,3,Toronto 2 bed unique &spacious w separate entrance,Entire rental unit,entire_home,http://airbnb.com/rooms/687042935984121665,https://a0.muscache.com/im/pictures/miso/Hosting-687042935984121665/original/9e661af6-9150-42d7-b6de-927512e6f9ac.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
TORLIS5,44232646,1,1,2,"Bright  room with private bathroom , little Italy",Private room in home,private_room,http://airbnb.com/rooms/44232646,https://a0.muscache.com/im/pictures/3f53539b-3500-44f6-8711-f5a3e43ac082.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS6,34907653,3,2,6,Enjoyable Place in Ideal Location & Free Parking,Entire home,entire_home,http://airbnb.com/rooms/34907653,https://a0.muscache.com/im/pictures/d515dd1a-a205-4698-a553-5488f26b7a65.jpg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS7,32721977,1,1,3,AMAZING DOWNTOWN TORONTO CONDO BREATHTAKING VIEWS,Entire condo,entire_home,http://airbnb.com/rooms/32721977,https://a0.muscache.com/im/pictures/2c1f186c-c630-4f43-9e4e-657e4a13446a.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS8,9.5898E+17,2,2,5,Splendid Corner Suite,Entire rental unit,entire_home,http://airbnb.com/rooms/958980081754452985,https://a0.muscache.com/im/pictures/miso/Hosting-958980081754452985/original/6b57812e-c5bf-4ed5-ad4c-ac0c21cd55be.jpeg?aki_policy=small,12/09/2023,Not Specified,False,False
TORLIS9,41587690,2,2,6,Stylish Condo In Trendy Downtown Toronto,Entire condo,entire_home,http://airbnb.com/rooms/41587690,https://a0.muscache.com/im/pictures/331ac307-e519-4c8f-b1fd-2c159d1f1c3f.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS10,40951253,1,1,2,Newly Decorated 1BR Executive Suite in King West,Entire condo,entire_home,http://airbnb.com/rooms/40951253,https://a0.muscache.com/im/pictures/06f00531-ca26-445c-abb3-491373de3265.jpg?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
TORLIS11,18039432,Studio,1,3, ️ King Bachelor Entertainment Downtown Toronto ️,Entire rental unit,entire_home,http://airbnb.com/rooms/18039432,https://a0.muscache.com/im/pictures/0e160e51-b4a3-4b5a-946b-178ef60639a3.jpg?aki_policy=small,12/12/2022,super_strict_30,False,False
TORLIS12,13859099,1,1,1,single bedroom downtown Toronto,Private room in townhouse,private_room,http://airbnb.com/rooms/13859099,https://a0.muscache.com/im/pictures/cacf52f7-fdfe-4c25-b473-ad7c32f6bbb4.jpg?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
TORLIS13,35734337,2,2,5,Panoramic view in the heart of Downtown Toronto!,Entire condominium,entire_home,http://airbnb.com/rooms/35734337,https://a0.muscache.com/im/pictures/73036e21-4673-4634-a0b8-8645af942df1.jpg?aki_policy=small,23/06/2020,strict_14_with_grace_period,False,False
TORLIS14,41147280,1,1,2,High in the Sky Hotel Style Sub Penthouse,Entire condo,entire_home,http://airbnb.com/rooms/41147280,https://a0.muscache.com/im/pictures/prohost-api/Hosting-41147280/original/f46c07f8-614b-4a50-8eea-c2ee84218540.jpeg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS15,47113634,Studio,1,4,Updated Bachelor Close to Subway 2,Entire rental unit,entire_home,http://airbnb.com/rooms/47113634,https://a0.muscache.com/im/pictures/9e739844-5fb2-4c39-9a21-3f56b7fe05ba.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS16,52770730,1,1,2,Boho 1bed/1bath Garden Suite steps to U of T,Entire home,entire_home,http://airbnb.com/rooms/52770730,https://a0.muscache.com/im/pictures/b473972b-baed-49b9-bbb6-14c3e1a2f130.jpg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS17,15917764,1,1,3,Explore Little Italy from a Chic Edwardian House,Entire home,entire_home,http://airbnb.com/rooms/15917764,https://a0.muscache.com/im/pictures/monet/Select-15917764/original/01939fea-2cfa-4b62-b9fd-ad090b499fe1?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS18,46390636,1,2,2,Huge cozy master bedroom private ensuite bathroom,Private room in home,private_room,http://airbnb.com/rooms/46390636,https://a0.muscache.com/im/pictures/5914fb63-dea6-43f8-834f-42db0a83ee11.jpg?aki_policy=small,31/07/2023,better_strict_with_grace_period,False,False
TORLIS19,49056048,Studio,1,2,Simple Living space with private washroom,Private room in home,private_room,http://airbnb.com/rooms/49056048,https://a0.muscache.com/im/pictures/287b2c44-b5b5-4c61-934f-adb85403634d.jpg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS20,47050744,3,3,6,Private Oasis in the Annex 2000 sq ft of Luxury,Entire rental unit,entire_home,http://airbnb.com/rooms/47050744,https://a0.muscache.com/im/pictures/prohost-api/Hosting-47050744/original/ed7b9f01-bb41-44cb-9999-bc5d5b5b61a5.jpeg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS21,49593767,1,1,4,Stunning Condo near Sick Kids Sleeps4 Free Parking,Entire condo,entire_home,http://airbnb.com/rooms/49593767,https://a0.muscache.com/im/pictures/miso/Hosting-49593767/original/c2060af6-2dd6-4f4c-9d71-ba2f1e07ad6e.jpeg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS22,23709992,2,3,4,Downtown house in the heart of Yorkville,Entire townhouse,entire_home,http://airbnb.com/rooms/23709992,https://z1.muscache.cn/im/pictures/47589762-cfc1-4ed6-87fa-b4d4b9b6d086.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS23,31314156,Studio,1,2,"Bright, Cozy, Modern Basement Studio",Entire rental unit,entire_home,http://airbnb.com/rooms/31314156,https://a0.muscache.com/im/pictures/miso/Hosting-31314156/original/1ac771ad-aa87-446d-ad35-a93ab6a0983b.jpeg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS24,9495542,1,2,2,Basement near transit with kitchen,Private room in home,private_room,http://airbnb.com/rooms/9495542,https://a0.muscache.com/im/pictures/6f15b7d9-f77b-4e39-84c0-c84fe6f4e99d.jpg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS25,3315154,Studio,1,2,**RENOVATED HERITAGE HOME - FREE PARKING!**,Entire home,entire_home,http://airbnb.com/rooms/3315154,https://a0.muscache.com/im/pictures/45300037/1e1f593c_original.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS26,54093658,2,2,6,"New Cheerful 2-Bedroom, Free Parking near Airport",Entire home,entire_home,http://airbnb.com/rooms/54093658,https://a0.muscache.com/im/pictures/miso/Hosting-54093658/original/d5d8871e-1ad6-4295-abb6-6020475a5d85.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
TORLIS27,21724538,2,1,3,Trendy Renovated 2bed in Vibrant Queen West,Entire guest suite,entire_home,http://airbnb.com/rooms/21724538,https://a0.muscache.com/im/pictures/3d26d9a1-0dd7-4431-8296-6b8872430792.jpg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS28,789266,1,1,4,Walk to Trendy Eateries from a Vibrant Apartment,Entire rental unit,entire_home,http://airbnb.com/rooms/789266,https://a0.muscache.com/im/pictures/a046d662-ac82-417f-9d3c-73cb14373d61.jpg?aki_policy=small,12/12/2022,moderate,False,False
TORLIS29,52369274,1,1,4,Renovated Home away from Home - Monthly Rates,Entire guest suite,entire_home,http://airbnb.com/rooms/52369274,https://a0.muscache.com/im/pictures/miso/Hosting-52369274/original/343b8c7e-1c15-424f-bd0b-ee98a119a4e8.jpeg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS30,9807916,2,1,3,"Private 2 bdrm, 1 living room in High Park North",Private room in home,private_room,http://airbnb.com/rooms/9807916,https://a0.muscache.com/im/pictures/miso/Hosting-9807916/original/c4f4ad04-d751-49bc-8a8e-acea593cfa7a.jpeg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS31,8.29189E+17,1,1,2,A cozy room in oakwood village,Private room in home,private_room,http://airbnb.com/rooms/829188908014424031,https://a0.muscache.com/im/pictures/db06115a-9e9b-4d2f-86c3-8d9e0530b6dd.jpg?aki_policy=small,31/07/2023,Not Specified,False,False
TORLIS32,24308865,1,1,1,Parkdale 3L,Private room in home,private_room,http://airbnb.com/rooms/24308865,https://a0.muscache.com/im/pictures/37c177c2-bee8-4a00-a646-045a71ed7d0a.jpg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS33,51282608,1,1,4,Beautiful condo with terrace patio in a shared apt,Private room in condo,private_room,http://airbnb.com/rooms/51282608,https://a0.muscache.com/im/pictures/f19458a5-65d0-47dc-934c-f0c1425a1261.jpg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS34,7.55524E+17,1,1,3,LTSpacious 1 Bdrm +Den,Entire condo,entire_home,http://airbnb.com/rooms/755524320864495397,https://a0.muscache.com/im/pictures/miso/Hosting-755524320864495397/original/6ad8db5d-b511-4e6e-bfc8-617f8f1609ac.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
TORLIS35,37835800,2,2,4,The spot at the Bisha residence/ 2 Bedroom/Parking,Entire condo,entire_home,http://airbnb.com/rooms/37835800,https://a0.muscache.com/im/pictures/miso/Hosting-37835800/original/fba4c190-9945-44a7-9a36-6d3808fd8bf5.jpeg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS36,8.4371E+17,2,1,4,Gorgeous 2 Bdrm Downtown Toronto CN tower View,Entire condo,entire_home,http://airbnb.com/rooms/843709627861743123,https://a0.muscache.com/im/pictures/miso/Hosting-843709627861743123/original/c1c325e0-c158-4c1d-93ac-f07b675738a4.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
TORLIS37,7.05634E+17,2,2,4,2BR Parking in Downtown Toronto,Entire condo,entire_home,http://airbnb.com/rooms/705634481189682118,https://a0.muscache.com/im/pictures/prohost-api/Hosting-705634481189682118/original/1f865c5c-431f-4f99-bf08-0c8d9db471ea.jpeg?aki_policy=small,18/01/2023,Not Specified,False,False
TORLIS38,35545955,1,1,2,1 BR Luxury Condo - Eaton Centre  - Yonge & Dundas,Entire condo,entire_home,http://airbnb.com/rooms/35545955,https://a0.muscache.com/im/pictures/6b624700-7e02-404a-9a96-01c43a333be8.jpg?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
TORLIS39,24944794,1,1,2,"Two single beds in room, Bloorcourt Village",Private room in home,private_room,http://airbnb.com/rooms/24944794,https://a0.muscache.com/im/pictures/196ec516-89ff-4bb1-bb3d-d511476c341e.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS40,15790385,1,1,2,Condominium in Former Hotel Overlooking Yorkville,Entire condo,entire_home,http://airbnb.com/rooms/15790385,https://a0.muscache.com/im/pictures/62c2f14b-99bc-487d-9d94-c80320d1c48b.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS41,22792308,1,1,2,G1 Modern and bright 1 bedroom downtown Toronto,Entire rental unit,entire_home,http://airbnb.com/rooms/22792308,https://a0.muscache.com/im/pictures/d4b45b1b-263e-4f07-adcf-88279b4c2045.jpg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS42,38893948,2,1,4,Lux in Rosedale - Renovated 2 Bedroom Free Parking,Entire rental unit,entire_home,http://airbnb.com/rooms/38893948,https://a0.muscache.com/im/pictures/7b5ef92d-9768-4a2c-8e4c-69983337fc3e.jpg?aki_policy=small,31/07/2023,better_strict_with_grace_period,False,False
TORLIS43,3870028,1,1,2,"Bright, spacious studio",Private room in home,private_room,http://airbnb.com/rooms/3870028,https://a0.muscache.com/im/pictures/39578914-ab06-40ba-9f3b-6c1144ed489a.jpg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS44,52738645,1,1,2,Chic 1 Bed DT Toronto w/ Parking/Balcony/Views,Entire condo,entire_home,http://airbnb.com/rooms/52738645,https://a0.muscache.com/im/pictures/miso/Hosting-52738645/original/1f5ebadb-0bd7-4bd6-bc74-e43a66afd647.jpeg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS45,6.25371E+17,1,1,3,St Lawrence 1 Bdrm Condo with Patio & BBQ,Entire condo,entire_home,http://airbnb.com/rooms/625370664893105997,https://a0.muscache.com/im/pictures/2cee1c13-1e1e-49f1-bba3-49e271f6bc08.jpg?aki_policy=small,31/07/2023,Not Specified,False,False
TORLIS46,52332958,1,1,2,Private Bedroom and Bathroom in Downtown Condo,Private room in condo,private_room,http://airbnb.com/rooms/52332958,https://a0.muscache.com/im/pictures/6b056101-48dc-4efe-be81-3e0ea709f820.jpg?aki_policy=small,13/12/2022,flexible,False,False
TORLIS47,10922780,2,1,4,2 BED R00M-Separate Lower Unit-Spacious & Bright,Entire rental unit,entire_home,http://airbnb.com/rooms/10922780,https://a0.muscache.com/im/pictures/miso/Hosting-10922780/original/e9349699-a019-44f5-81ec-a6e4437ceb9a.jpeg?aki_policy=small,31/07/2023,better_strict_with_grace_period,False,False
TORLIS48,18042860,1,1,2,Modern Private Room with Amazing Lake View/with AC,Private room in rental unit,private_room,http://airbnb.com/rooms/18042860,https://a0.muscache.com/im/pictures/miso/Hosting-18042860/original/683f944f-8a22-4ef8-bf35-b57fbe82b9f8.jpeg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS49,9.53739E+17,1,1,1,Beautiful and clean,Private room in rental unit,private_room,http://airbnb.com/rooms/953738849038049930,https://a0.muscache.com/im/pictures/hosting/Hosting-953738849038049930/original/6b9f8ae9-9832-4b6e-a41e-a9919177aadc.jpeg?aki_policy=small,22/08/2023,Not Specified,False,False
TORLIS50,20212843,1,1,2,Condo in central location!,Private room in condo,private_room,http://airbnb.com/rooms/20212843,https://a0.muscache.com/im/pictures/ed8a00c1-ab2c-4e95-971f-9d2c93fbf371.jpg?aki_policy=small,12/12/2022,flexible,False,False
TORLIS51,40818252,3,2,5,3 Level Town in High Park-Junction,Entire townhouse,entire_home,http://airbnb.com/rooms/40818252,https://a0.muscache.com/im/pictures/3b80c750-6ef4-40a8-8d80-f0bb5906223e.jpg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS52,42861927,Studio,1,3,Loft Bed Sun-Filled 10 Ceiling Studio Downtown,Entire rental unit,entire_home,http://airbnb.com/rooms/42861927,https://a0.muscache.com/im/pictures/miso/Hosting-42861927/original/0373ef08-c81b-4dab-a36a-dadd5f5e624d.jpeg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS53,10861425,1,1,4,Saturn - Private room near Dufferin subway,Private room in rental unit,private_room,http://airbnb.com/rooms/10861425,https://a0.muscache.com/im/pictures/miso/Hosting-10861425/original/f576f640-9ab6-4d2f-a632-e2e40ca880ee.jpeg?aki_policy=small,12/12/2022,flexible,False,False
TORLIS54,32877545,1,1,2,An Oasis in the Heart of Little Italy,Private room in guest suite,private_room,http://airbnb.com/rooms/32877545,https://a0.muscache.com/im/pictures/airflow/Hosting-32877545/original/4ee4f00a-12bd-43cd-a5c6-eaf5f67d80c5.jpg?aki_policy=small,31/07/2023,better_strict_with_grace_period,False,False
TORLIS55,25869490,3,2,6,Downtown Condo w/Parking Spot (3 bedroom/2 bath),Entire condo,entire_home,http://airbnb.com/rooms/25869490,https://a0.muscache.com/im/pictures/2f1e9fff-f181-480d-9ca3-6cce260cb264.jpg?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
TORLIS56,6.97255E+17,1,1,4,DT Waterfront Condo in Toronto,Entire condo,entire_home,http://airbnb.com/rooms/697254839940218097,https://a0.muscache.com/im/pictures/94435d82-2f9b-4902-a2f9-9d4b38e7b1e5.jpg?aki_policy=small,31/07/2023,Not Specified,False,False
TORLIS57,37050026,1,1,2,Condo with Breathtaking Lake and CN Tower Views,Private room in condo,private_room,http://airbnb.com/rooms/37050026,https://a0.muscache.com/im/pictures/miso/Hosting-37050026/original/be1db1f4-6e2e-45d9-87d5-e417bcba273a.jpeg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS58,45702989,2,2,6,Long Term -2beds+2bth W/Free parking-Deluxe Condo,Entire condo,entire_home,http://airbnb.com/rooms/45702989,https://a0.muscache.com/im/pictures/miso/Hosting-45702989/original/00f4211e-2828-4369-a097-e0f816aaa556.jpeg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS59,17971401,1,1,4,Your Home in the Entertainment District,Entire condo,entire_home,http://airbnb.com/rooms/17971401,https://a0.muscache.com/im/pictures/30db6f4d-abaf-4bd3-b732-82ffeb53b631.jpg?aki_policy=small,31/07/2023,better_strict_with_grace_period,False,False
TORLIS60,52781823,1,1,2,Lux modern 1-bdrm condo in Toronto city centre,Entire condo,entire_home,http://airbnb.com/rooms/52781823,https://a0.muscache.com/im/pictures/7af7f8b8-df86-43e5-a23c-136ca91b3301.jpg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS61,4663579,2,2,4,Luxurious 2 Bedroom Lakeview Apt.,Entire rental unit,entire_home,http://airbnb.com/rooms/4663579,https://a0.muscache.com/im/pictures/2b30764a-7ffa-4954-80b5-f65add11a690.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS62,17892451,1,1,4,MMG Executive Suite - VIEWS FROM THE TOP,Entire condo,entire_home,http://airbnb.com/rooms/17892451,https://a0.muscache.com/im/pictures/miso/Hosting-17892451/original/f9725a5b-d8c5-41f2-973f-1314fd5baa03.jpeg?aki_policy=small,12/12/2022,flexible,False,False
TORLIS63,42673693,1,1,2,Spacious super clean downtown condo (free parking),Entire condo,entire_home,http://airbnb.com/rooms/42673693,https://a0.muscache.com/im/pictures/ce842e58-2a22-455d-898c-201e37bb1f86.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS64,45423469,Studio,1,3,Modern Studio in Downtown. 35 Floor,Entire condo,entire_home,http://airbnb.com/rooms/45423469,https://a0.muscache.com/im/pictures/aedf0944-3be9-49eb-b259-f244582e7a45.jpg?aki_policy=small,12/12/2022,moderate,False,False
TORLIS65,22344184,1,1,2,Apartment in Little Italy walkable to TTC,Entire rental unit,entire_home,http://airbnb.com/rooms/22344184,https://a0.muscache.com/im/pictures/593aafe1-4d10-4196-8b12-5cd45c5b9499.jpg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS66,47350946,2,2,4,Sleek Modern Yorkville Suite,Entire condo,entire_home,http://airbnb.com/rooms/47350946,https://a0.muscache.com/im/pictures/prohost-api/Hosting-47350946/original/9e3485c3-f512-43e3-83e1-67aa6bbb0475.jpeg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS67,6.94003E+17,1,1,2,"Large Bedroom & Ensuite, Great Downtown Location",Private room in condo,private_room,http://airbnb.com/rooms/694002511800514267,https://a0.muscache.com/im/pictures/miso/Hosting-694002511800514267/original/7a063ded-5a2f-42ca-a89f-37af1ebc9abd.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
TORLIS68,29828449,Studio,1,2,Private Garden Suite in Downtown Victorian Home,Entire guest suite,entire_home,http://airbnb.com/rooms/29828449,https://a0.muscache.com/im/pictures/2f5ec1b7-58d4-4816-bd9d-54104e5e3e88.jpg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS69,39653298,1,1,1,Queen bedroom in a newly renovated lovely house,Private room in home,private_room,http://airbnb.com/rooms/39653298,https://a0.muscache.com/im/pictures/4f72ada8-331e-4fa4-bc8b-9e23b4cb36db.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS70,44417153,1,1,1,"New 1 bedroom apartment w parking, 15m to airport",Entire home,entire_home,http://airbnb.com/rooms/44417153,https://a0.muscache.com/im/pictures/f76f3567-443a-4170-af86-dc735e70c7d6.jpg?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
TORLIS71,20035472,1,1,2,Toronto Shared House (basement w private kitchen),Private room in home,private_room,http://airbnb.com/rooms/20035472,https://a0.muscache.com/im/pictures/0bb93fb1-bf19-48e2-bf24-98fbc3a3d516.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS72,22657982,3,2,6,Charming 3 Bedroom & 1.5 bath (Yonge&Eglinton),Entire home,entire_home,http://airbnb.com/rooms/22657982,https://a0.muscache.com/im/pictures/447bca1a-b1b5-406f-a469-4d08a97ab054.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS73,11699928,2,1,2,"Downtown Entire Top Floor Suite,Free Parking &WiFi",Entire rental unit,entire_home,http://airbnb.com/rooms/11699928,https://a0.muscache.com/im/pictures/ec1f191c-842b-4f3c-b1de-c5ab5be62323.jpg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS74,29232449,2,1,5,Entire Specious 2 Bd Suite Near Airport & Downtown,Entire bungalow,entire_home,http://airbnb.com/rooms/29232449,https://a0.muscache.com/im/pictures/cb0507b2-0175-484b-a758-5fa335ea8d7a.jpg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS75,43038240,2,1,5,Superb 2 BR High Park close to subway,Entire rental unit,entire_home,http://airbnb.com/rooms/43038240,https://a0.muscache.com/im/pictures/88fe88b4-fcd0-4287-b6c2-d9340d6a8ae8.jpg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS76,20285249,1,2,4,Beautiful Bloordale Bed & Breakfast #1,Entire rental unit,entire_home,http://airbnb.com/rooms/20285249,https://a0.muscache.com/im/pictures/39a93be9-945d-4ff4-ae49-f956e9053c27.jpg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS77,21055556,Studio,1,4,Private Modern Apartment Toronto West Geary Ave2,Entire rental unit,entire_home,http://airbnb.com/rooms/21055556,https://a0.muscache.com/im/pictures/4b8edaf8-507a-421e-b915-caee63b08b46.jpg?aki_policy=small,12/12/2022,flexible,False,False
TORLIS78,6885500,1,1,2,Central Private Apartment,Entire guest suite,entire_home,http://airbnb.com/rooms/6885500,https://a0.muscache.com/im/pictures/caeb223e-00db-469d-a41e-8d4d1469343a.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS79,14994417,2,2,6,Super Host Luxurious Downtown Toronto,Entire rental unit,entire_home,http://airbnb.com/rooms/14994417,https://a0.muscache.com/im/pictures/dbe955f7-7297-4855-97c7-2bb2cb5c0c91.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS80,16757971,1,1,2,One bedroom condo Fashion District,Entire rental unit,entire_home,http://airbnb.com/rooms/16757971,https://a0.muscache.com/im/pictures/ab5a252d-4d3b-494a-958c-5fcba56d5ca4.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS81,4923561,1,1,2,"Best Value in the Heart of the City,Ask 4 Parking",Private room in townhouse,private_room,http://airbnb.com/rooms/4923561,https://a0.muscache.com/im/pictures/61885453/b121b0fe_original.jpg?aki_policy=small,12/12/2022,moderate,False,False
TORLIS82,51070701,1,1,1,Small cozy suite in the heart of Kensington Market,Entire guest suite,entire_home,http://airbnb.com/rooms/51070701,https://a0.muscache.com/im/pictures/8d4e735a-8f09-4b24-84dc-d066376858ee.jpg?aki_policy=small,12/12/2022,flexible,False,False
TORLIS83,8.0735E+17,2,2,5,Luxury Condo | 2 BR | 2 BA | Downtown CN Tower,Entire condo,entire_home,http://airbnb.com/rooms/807349975043811965,https://a0.muscache.com/im/pictures/prohost-api/Hosting-807349975043811965/original/00a46460-1c92-476a-a168-0e3de8ff309c.png?aki_policy=small,31/07/2023,Not Specified,False,False
TORLIS84,21748991,1,1,3,Downtown One-Bedroom Suite By Union Station,Entire condo,entire_home,http://airbnb.com/rooms/21748991,https://a0.muscache.com/im/pictures/3c4e58ff-887f-47ef-901e-e88e677ea906.jpg?aki_policy=small,31/07/2023,better_strict_with_grace_period,False,False
TORLIS85,33296977,2,2,5,Gorgeous 2BR 2BTH CN VIEW w/FREE Parking,Entire condo,entire_home,http://airbnb.com/rooms/33296977,https://a0.muscache.com/im/pictures/da56e7d7-f7e6-4809-b33e-3b456ac098ef.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS86,40661699,1,1,3,^Exclusive Suite at Toronto Yorkville plaza condo^,Entire condo,entire_home,http://airbnb.com/rooms/40661699,https://a0.muscache.com/im/pictures/cd421ba3-31ed-48e5-a803-b9882b1beb60.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS87,24857151,1,1,2,Toronto city views,Private room in condo,private_room,http://airbnb.com/rooms/24857151,https://a0.muscache.com/im/pictures/miso/Hosting-24857151/original/eac135d9-6cd3-4a78-9662-ff9fbe7355ea.jpeg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS88,44370666,1,1,2,A home with a heart,Entire guest suite,entire_home,http://airbnb.com/rooms/44370666,https://a0.muscache.com/im/pictures/miso/Hosting-44370666/original/3e59bb89-c016-4f26-aaa2-a24ba1bd4356.jpeg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS89,3724315,2,1,4,"In the heart of Toronto - 2 bed, 1 bath, max 4",Entire rental unit,entire_home,http://airbnb.com/rooms/3724315,https://a0.muscache.com/im/pictures/46880474/97c4f419_original.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS90,9.40093E+17,1,1,2,Private suit @ heart of Toronto,Private room in home,private_room,http://airbnb.com/rooms/940092680826673624,https://a0.muscache.com/im/pictures/miso/Hosting-940092680826673624/original/3cd327de-5878-4f83-a3f5-0f404612a48d.png?aki_policy=small,22/08/2023,Not Specified,False,False
TORLIS91,13896289,1,1,2,cozy&relaxing private room in midtown(near subway,Private room in townhouse,private_room,http://airbnb.com/rooms/13896289,https://a0.muscache.com/im/pictures/ef29d633-38ae-4d9c-a5e1-ba365dba3a75.jpg?aki_policy=small,31/07/2023,better_strict_with_grace_period,False,False
TORLIS92,52655679,1,1,3,Stylish Boutique 1 Bed Condo - Downtown Toronto,Entire condo,entire_home,http://airbnb.com/rooms/52655679,https://a0.muscache.com/im/pictures/cfcbebfd-3b8c-48fd-8fe6-3e78815cae5c.jpg?aki_policy=small,13/12/2022,Not Specified,False,False
TORLIS93,32724418,Studio,1,2,Unit 4 - Queen St East Studio Apt,Entire rental unit,entire_home,http://airbnb.com/rooms/32724418,https://a0.muscache.com/im/pictures/miso/Hosting-32724418/original/59440f4e-f4e3-4d40-84cd-f94dcd2413ca.jpeg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
