reviewId,numberOfReviews,locationRating,communicationRating,overallRating,accuracyRating,valueRating,checkinRating,cleanlinessRating
NEWREV179,68,9,10,4.8,9,9,10,9
NEWREV180,65,9,9,4.7,9,9,10,9
NEWREV181,170,10,9,4.7,10,9,10,10
NEWREV182,1,2,2,1,2,2,2,2
NEWREV183,1,10,10,5,10,10,10,10
NEWREV184,29,8,9,4.5,9,8,9,9
NEWREV185,7,10,10,4.8,10,9,10,9
NEWREV186,1,10,10,5,10,10,10,10
NEWREV187,29,9,10,4.8,9,10,10,10
NEWREV188,1,8,10,5,10,10,10,10
NEWREV189,0,10,10,5,9,10,10,0.0
NEWREV190,4,10,10,4.2,10,8,10,9
NEWREV191,1,10,10,4,10,8,10,8
NEWREV192,27,10,10,5,10,9,10,10
NEWREV193,8,10,10,5,10,10,10,10
NEWREV194,14,10,10,4.8,10,10,10,10
NEWREV195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV196,39,9,10,4.7,9,10,10,10
NEWREV197,10,9,9,4.6,10,10,10,10
NEWREV198,15,9,10,4.7,9,9,10,9
NEWREV199,7,9,9,4.5,9,9,9,9
NEWREV200,1,6,8,2,8,4,8,6
NEWREV201,47,9,10,4.9,10,10,10,10
NEWREV202,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV205,1,8,10,5,8,8,10,8
NEWREV206,8,9,10,5,10,10,10,10
NEWREV207,42,10,10,5,10,10,10,10
NEWREV208,23,10,8,3.9,8,7,9,8
NEWREV209,3,10,9,5,10,10,10,10
NEWREV210,19,10,10,5,10,10,10,10
NEWREV211,12,10,10,4.9,10,9,10,10
NEWREV212,42,10,10,4.7,9,9,10,9
NEWREV213,1,10,10,5,10,10,10,10
NEWREV214,67,9,10,4.8,10,9,10,10
NEWREV215,7,9,10,4.7,9,9,9,9
NEWREV216,34,8,9,4.5,9,9,9,9
NEWREV217,86,9,9,4.8,9,9,10,10
NEWREV218,82,9,9,4.6,9,9,9,9
NEWREV219,1,10,10,5,10,10,10,10
NEWREV220,12,8,9,4.7,10,9,10,9
NEWREV221,6,10,10,5,10,10,10,10
NEWREV222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV223,5,9,10,4.8,10,10,10,10
NEWREV224,6,8,9,4.3,9,8,8,9
NEWREV225,18,9,10,4.7,10,9,10,9
NEWREV226,26,10,9,4.6,10,9,10,9
NEWREV227,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV228,21,10,10,5,10,10,10,10
NEWREV229,11,10,10,4.9,10,9,10,10
NEWREV230,3,10,10,5,10,10,10,10
NEWREV231,3,10,10,5,10,10,10,10
NEWREV232,35,9,10,4.8,9,10,10,10
NEWREV233,164,9,10,4.8,10,10,10,10
NEWREV234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV235,52,10,10,5,10,10,10,10
NEWREV236,3,10,10,5,10,9,10,9
NEWREV237,6,8,9,4.3,9,9,9,8
NEWREV238,79,9,10,4.8,10,10,10,9
NEWREV239,10,9,10,4.9,10,9,10,10
NEWREV240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV241,30,7,9,4.2,9,8,9,9
NEWREV242,340,9,9,4.5,9,9,9,9
NEWREV243,0,10,10,4,9,9,9,10
NEWREV244,21,9,9,4.5,9,9,9,9
NEWREV245,55,9,9,4.8,10,9,9,10
NEWREV246,64,10,10,4.9,10,10,10,10
NEWREV247,31,9,10,4.7,9,9,10,9
NEWREV248,128,10,10,4.8,10,10,10,10
NEWREV249,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV250,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV251,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV252,1,10,10,5,10,10,10,10
NEWREV253,3,10,10,4.7,10,10,10,9
NEWREV254,8,10,9,4.5,10,9,9,9
NEWREV255,25,10,10,4.9,10,10,10,10
NEWREV256,10,10,10,4.9,10,10,10,10
NEWREV257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV258,19,9,10,5,10,10,10,10
NEWREV259,15,10,10,4.8,10,9,9,10
NEWREV260,108,9,10,4.8,10,10,10,10
NEWREV261,1,8,10,5,10,10,10,10
NEWREV262,9,7,10,4.9,9,9,10,9
NEWREV263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV264,12,8,9,4.2,9,9,8,8
NEWREV265,7,7,10,4.5,9,9,10,9
NEWREV266,33,9,10,4.6,9,9,10,9
NEWREV267,31,9,10,4.7,10,9,10,9
NEWREV268,1,8,10,5,10,8,10,10
NEWREV269,131,10,10,4.8,10,10,10,9
NEWREV270,51,10,10,4.9,10,10,10,10
NEWREV271,33,9,10,4.5,9,9,10,9
NEWREV272,89,10,10,5,10,10,10,10
NEWREV273,4,9,10,5,10,10,10,10
NEWREV274,2,8,9,4,7,8,9,8
NEWREV275,2,10,10,5,10,10,10,9
NEWREV276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV277,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV278,10,10,9,4.5,10,9,9,8
NEWREV279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV280,78,10,10,5,10,10,10,10
NEWREV281,11,10,10,5,10,10,10,10
NEWREV282,2,10,10,5,10,10,10,10
NEWREV283,2,10,10,5,10,10,10,9
NEWREV284,54,9,10,4.5,10,9,10,9
NEWREV285,1,10,10,4.7,9,9,10,9
NEWREV286,0,10,10,4.8,9,9,10,0.0
NEWREV287,1,10,10,5,10,10,10,10
NEWREV288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV289,6,10,10,4.8,10,9,10,10
NEWREV290,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV292,52,9,10,4.9,10,10,10,10
NEWREV293,62,10,10,5,10,10,10,10
NEWREV294,15,9,10,4.8,9,10,10,9
NEWREV295,276,10,10,4.8,10,10,10,10
NEWREV296,USD,10,4.8,f,10,9,10,10
NEWREV297,69,10,10,4.8,10,10,10,10
NEWREV298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV299,3,10,10,5,10,10,9,10
NEWREV300,6,10,9,4.8,10,10,10,10
NEWREV301,2,10,10,5,10,10,10,10
NEWREV302,101,10,10,4.8,10,10,10,10
NEWREV303,81,10,10,4.8,10,10,10,10
NEWREV304,24,10,10,4.8,10,10,10,10
NEWREV305,0,10,10,5,10,10,10,0.0
NEWREV306,63,10,10,4.8,10,10,10,10
NEWREV307,54,10,10,4.8,10,10,10,10
NEWREV308,2,10,10,5,10,9,10,10
NEWREV309,3,10,9,4.3,9,7,10,7
NEWREV310,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV311,138,9,10,5,10,10,10,10
NEWREV312,26,9,9,4.4,9,9,9,9
NEWREV313,72,10,10,5,10,10,10,10
NEWREV314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV315,65,10,10,4.8,9,9,10,9
NEWREV316,21,9,10,4.6,9,9,10,9
NEWREV317,114,10,10,4.8,10,9,10,10
NEWREV318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV319,1,10,10,5,10,10,10,10
NEWREV320,83,10,10,4.8,10,9,10,9
NEWREV321,9,8,8,4,8,8,9,9
NEWREV322,1,10,10,5,10,10,10,10
NEWREV323,38,10,10,5,10,10,10,10
NEWREV324,11,6,6,2.6,7,5,6,7
NEWREV325,7,10,10,5,10,9,10,10
NEWREV326,20,10,10,4.8,10,10,10,9
NEWREV327,6,10,10,5,10,10,10,10
NEWREV328,30,10,10,4.8,10,9,10,10
NEWREV329,1,10,10,5,10,10,10,10
NEWREV330,60,9,9,4.5,9,9,9,9
NEWREV331,333,8,9,4.5,9,8,9,8
NEWREV332,31,10,9,4.7,10,10,9,10
NEWREV333,51,10,10,4.9,10,10,10,10
NEWREV334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV335,5,10,9,5,10,10,10,10
NEWREV336,6,10,10,4.8,10,10,10,10
NEWREV337,8,9,9,4.4,9,9,9,9
NEWREV338,114,9,9,4.5,9,9,10,9
NEWREV339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV340,13,9,10,4.8,10,10,10,10
NEWREV341,42,10,10,5,10,10,10,10
NEWREV342,2,10,10,5,10,10,10,10
NEWREV343,17,10,10,4.8,10,9,10,10
NEWREV344,2,10,10,5,10,10,10,10
NEWREV345,8,9,10,4.7,10,9,10,9
NEWREV346,4,10,10,5,10,10,10,9
NEWREV347,15,10,10,5,10,10,10,10
NEWREV348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV349,42,9,10,4.7,9,9,10,9
NEWREV350,69,10,10,5,10,10,10,10
NEWREV351,168,10,10,4.8,10,9,10,10
NEWREV352,22,10,10,4.9,10,10,10,10
NEWREV353,2,10,10,5,10,10,10,10
NEWREV354,16,10,10,5,10,10,10,10
NEWREV355,46,10,10,4.8,9,9,9,9
NEWREV356,4,10,10,5,10,10,10,10
NEWREV357,80,10,10,4.9,10,9,10,10
NEWREV358,27,9,9,4.8,10,9,10,9
NEWREV359,2,5,4,2,4,4,6,6
NEWREV360,38,10,10,4.8,10,9,10,9
NEWREV361,0,10,10,5,10,10,10,10
NEWREV362,66,9,10,4.7,10,9,10,9
NEWREV363,41,9,10,4.7,10,10,10,9
NEWREV364,17,10,10,5,10,10,10,8
NEWREV365,18,10,10,4.9,10,10,10,9
NEWREV366,52,10,10,4.8,10,10,9,9
NEWREV367,122,10,10,4.8,10,9,10,10
NEWREV368,4,10,10,5,10,10,10,10
NEWREV369,100,10,10,4.8,10,9,10,10
NEWREV370,8,9,10,4.8,10,9,10,10
NEWREV371,29,10,10,4.9,10,10,10,10
NEWREV372,7,10,10,5,10,10,10,10
NEWREV373,102,9,10,5,10,10,10,10
NEWREV374,18,9,10,4.8,10,9,10,10
NEWREV375,194,9,9,4.3,9,9,9,9
NEWREV376,2,6,4,1,4,2,9,3
NEWREV377,57,10,10,4.9,10,10,10,10
NEWREV378,9,10,10,4.8,10,10,10,10
NEWREV379,374,9,10,4.8,10,9,10,10
NEWREV380,7,9,9,4.5,9,8,10,9
NEWREV381,96,9,10,4.8,10,10,10,10
NEWREV382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV383,36,10,10,4.8,10,9,10,10
NEWREV384,2,10,10,5,10,9,10,10
NEWREV385,25,10,10,4.9,10,9,10,10
NEWREV386,28,10,10,5,10,10,10,10
NEWREV387,1,10,10,4,8,8,10,10
NEWREV388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV389,4,9,9,4.5,9,9,9,9
NEWREV390,55,8,9,4.4,8,8,9,9
NEWREV391,78,10,10,4.8,10,10,10,10
NEWREV392,1,10,10,5,10,10,10,10
NEWREV393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV395,57,10,10,4.9,10,10,10,10
NEWREV396,24,9,10,4.9,10,10,10,10
NEWREV397,277,9,10,4.7,9,9,10,8
NEWREV398,18,10,9,4.1,9,8,9,8
NEWREV399,8,10,10,4.9,10,10,10,10
NEWREV400,13,10,10,4.8,9,10,10,9
NEWREV401,117,10,10,4.8,9,10,10,9
NEWREV402,1,10,10,5,10,10,10,10
NEWREV403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV405,28,10,10,4.9,10,10,10,10
NEWREV406,43,10,10,4.2,9,9,9,8
NEWREV407,27,10,10,5,10,10,10,10
NEWREV408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV409,0,4,8,0.0,4,4,6,10
NEWREV410,35,10,10,4.7,9,9,10,9
NEWREV411,39,10,10,5,10,10,10,10
NEWREV412,3,9,10,5,10,9,10,10
NEWREV413,0,10,10,5,10,10,10,0.0
NEWREV414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV415,0,10,10,4.3,10,9,10,0.0
NEWREV416,29,10,10,4.8,10,10,10,10
NEWREV417,191,10,10,4.9,10,10,10,10
NEWREV418,24,10,10,4.9,10,10,10,10
NEWREV419,2,10,10,5,10,10,10,9
NEWREV420,196,9,9,4.3,9,8,9,9
NEWREV421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV422,2,10,10,5,10,10,10,10
NEWREV423,7,10,10,5,10,10,10,10
NEWREV424,1,10,10,5,10,10,10,10
NEWREV425,1,10,10,5,10,10,10,10
NEWREV426,18,9,10,4.6,9,9,10,9
NEWREV427,1,8,10,4,10,6,10,10
NEWREV428,2,10,10,5,10,10,10,10
NEWREV429,137,9,9,4.3,8,8,9,8
NEWREV430,15,10,10,5,10,10,10,10
NEWREV431,6,10,10,4.7,9,10,10,9
NEWREV432,4,10,8,3.5,8,7,8,8
NEWREV433,187,10,10,4.8,10,10,10,10
NEWREV434,4,10,9,4.8,10,10,10,0.0
NEWREV435,54,9,9,4.7,9,9,10,9
NEWREV436,31,10,10,5,10,10,10,10
NEWREV437,71,9,10,4.8,10,10,10,9
NEWREV438,48,9,10,4.8,10,9,10,10
NEWREV439,46,9,9,4.2,9,9,9,9
NEWREV440,2,10,10,5,10,10,10,9
NEWREV441,4,10,10,3.8,8,7,8,7
NEWREV442,0,8,7,3.4,7,7,7,0.0
NEWREV443,37,10,10,4.9,10,10,10,10
NEWREV444,82,9,10,4.8,9,9,10,9
NEWREV445,24,10,10,4.9,10,10,10,10
NEWREV446,0,10,10,5,10,10,10,0.0
NEWREV447,101,10,10,5,10,10,10,10
NEWREV448,144,10,10,4.7,10,9,10,10
NEWREV449,6,9,9,4.2,9,8,10,9
NEWREV450,12,10,10,4.8,10,9,10,9
NEWREV451,22,10,10,4.9,10,9,10,10
NEWREV452,6,10,9,4.3,9,9,9,10
NEWREV453,13,10,10,4.8,10,10,10,10
NEWREV454,1,10,10,5,10,10,10,10
NEWREV455,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV456,76,10,9,4.4,9,9,9,9
NEWREV457,15,9,10,4.5,10,10,10,9
NEWREV458,207,9,9,4.7,9,9,9,9
NEWREV459,18,9,10,4.6,9,9,9,9
NEWREV460,1,10,10,5,10,10,10,10
NEWREV461,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV462,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV463,142,10,10,4.8,10,9,10,10
NEWREV464,7,9,8,4.3,9,9,8,9
NEWREV465,127,9,9,4.7,9,9,10,9
NEWREV466,35,10,10,4.8,9,9,10,0.0
NEWREV467,36,10,10,5,10,10,10,10
NEWREV468,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV469,1,10,10,5,10,10,10,10
NEWREV470,87,10,10,4.8,10,9,10,10
NEWREV471,2,10,10,5,10,9,10,8
NEWREV472,2,10,10,5,10,10,10,10
NEWREV473,63,9,10,4.4,9,9,10,8
NEWREV474,16,9,10,4.8,9,9,10,9
NEWREV475,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV476,8,10,10,5,10,10,10,10
NEWREV477,11,9,10,5,10,10,10,10
NEWREV478,137,10,9,4.7,9,9,10,9
NEWREV479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV480,0,9,10,5,10,9,10,9
NEWREV481,1,6,10,5,10,8,10,10
NEWREV482,115,9,9,4.7,9,9,10,9
NEWREV483,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV484,87,9,9,4.6,9,9,9,9
NEWREV485,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEWREV486,80,10,10,5,10,10,10,10
NEWREV487,9,9,8,3.8,8,8,8,8
NEWREV488,29,10,10,5,10,10,10,10
NEWREV489,51,10,10,4.7,9,9,10,9
NEWREV490,9,10,10,5,10,10,10,10
NEWREV491,57,10,10,5,10,9,10,10
NEWREV492,3,10,10,5,10,10,10,10
NEWREV493,32,9,10,4.8,10,10,10,10
NEWREV494,3,9,10,4.7,9,9,9,9
NEWREV495,58,9,10,4.8,10,10,10,10
NEWREV496,85,9,10,4.8,10,10,10,9
NEWREV497,44,10,10,5,10,10,10,10
NEWREV498,2,10,10,5,10,10,10,9
NEWREV499,13,10,10,4.9,10,10,10,10
NEWREV500,5,8,8,4,8,8,9,7
SANREV1,407,10,10,5,10,10,10,10
SANREV2,184,10,10,5,10,10,10,10
SANREV3,19,10,10,5,10,9,10,10
SANREV4,47,10,10,4.8,10,9,10,10
SANREV5,244,10,10,5,10,10,10,10
SANREV6,56,10,10,5,10,10,10,10
SANREV7,345,10,10,5,10,10,10,10
SANREV8,465,9,10,4.9,10,9,10,10
SANREV9,126,10,10,5,10,10,10,10
SANREV10,252,10,10,5,10,10,10,10
SANREV11,24,9,10,4.7,9,9,10,9
SANREV12,120,10,10,5,10,10,10,10
SANREV13,71,10,10,5,10,10,10,10
SANREV14,215,10,10,5,10,10,10,10
SANREV15,133,10,10,4.8,10,9,10,10
SANREV16,163,10,10,5,10,10,10,10
SANREV17,14,10,10,4.5,9,9,10,9
SANREV18,14,10,10,5,10,9,10,10
SANREV19,72,7,10,4.3,9,8,9,9
SANREV20,327,9,10,4.9,10,10,10,10
SANREV21,73,9,10,4.5,10,9,10,9
SANREV22,7,10,9,4.5,9,9,9,9
SANREV23,14,10,10,5,10,10,10,10
SANREV24,94,9,10,4.8,10,9,10,10
SANREV25,93,10,10,4.8,10,9,10,10
SANREV26,191,10,10,5,10,9,10,10
SANREV27,71,10,10,4.7,10,9,10,10
SANREV28,85,10,10,5,10,10,10,10
SANREV29,113,9,10,4.9,10,9,10,10
SANREV30,137,10,10,5,10,10,10,10
SANREV31,29,10,10,5,10,10,10,10
SANREV32,13,10,10,4.9,10,10,10,10
SANREV33,123,9,10,4.9,10,10,10,10
SANREV34,178,9,10,4.7,10,9,10,9
SANREV35,207,10,10,5,10,9,10,10
SANREV36,34,10,10,4.9,10,10,10,10
SANREV37,217,10,10,5,10,10,10,10
SANREV38,70,10,10,5,10,10,10,10
SANREV39,87,10,10,4.7,10,9,10,10
SANREV40,58,9,9,4.5,9,9,10,9
SANREV41,151,9,10,4.8,10,9,10,10
SANREV42,107,10,10,5,10,10,10,10
SANREV43,421,10,10,4.8,10,9,10,9
SANREV44,441,10,10,4.8,10,10,10,10
SANREV45,46,10,10,4.9,10,10,10,10
SANREV46,98,10,10,5,10,10,10,10
SANREV47,78,10,10,4.9,10,10,10,10
SANREV48,190,10,10,4.9,10,9,10,10
SANREV49,119,10,10,5,10,10,10,10
SANREV50,106,10,10,4.9,10,10,10,10
SANREV51,474,9,10,4.7,10,10,10,10
SANREV52,235,10,10,4.8,10,10,10,10
SANREV53,11,9,9,4.3,9,9,9,9
SANREV54,52,10,10,5,10,10,10,10
SANREV55,163,10,10,4.9,10,10,10,10
SANREV56,93,9,10,4.7,10,9,10,9
SANREV57,12,10,10,4.8,10,10,10,10
SANREV58,16,10,10,4.8,10,9,10,10
SANREV59,118,9,10,4.8,10,9,10,10
SANREV60,193,10,10,4.8,10,9,10,10
SANREV61,9,10,10,4.7,10,9,10,9
SANREV62,376,10,10,4.9,10,9,10,10
SANREV63,378,10,10,4.8,10,10,10,10
SANREV64,133,10,10,5,10,10,10,10
SANREV65,48,10,10,5,10,10,10,10
SANREV66,15,10,10,5,10,10,10,10
SANREV67,68,10,10,4.8,10,10,10,9
SANREV68,48,10,10,4.6,10,9,10,9
SANREV69,1,10,10,5,10,10,10,10
SANREV70,149,10,10,4.9,10,10,10,10
SANREV71,121,10,10,5,10,10,10,10
SANREV72,231,10,10,4.9,10,10,10,10
SANREV73,25,8,10,4.4,10,9,10,9
SANREV74,6,9,9,4.7,9,9,10,9
SANREV75,173,10,10,5,10,10,10,10
SANREV76,382,10,10,4.8,10,9,10,10
SANREV77,299,10,10,4.7,9,9,10,9
SANREV78,114,10,10,4.9,10,10,10,10
SANREV79,105,10,10,5,10,9,10,10
SANREV80,122,10,10,4.9,10,9,10,10
SANREV81,40,10,9,4.3,9,9,9,9
SANREV82,23,10,10,4.8,10,10,10,10
SANREV83,73,9,10,4.9,10,10,10,10
SANREV84,370,10,10,4.9,10,10,10,10
SANREV85,238,9,10,4.8,10,10,10,9
SANREV86,328,10,10,4.8,9,9,10,9
SANREV87,83,9,10,4.8,10,9,10,9
SANREV88,69,10,10,5,10,10,10,10
SANREV89,40,10,10,4.7,10,9,10,9
SANREV90,182,10,10,5,10,10,10,10
SANREV91,49,10,10,5,10,10,10,10
SANREV92,95,8,10,4.7,10,10,10,10
SANREV93,26,10,10,4.9,10,10,10,9
SANREV94,14,10,10,5,10,9,10,10
SANREV95,344,10,10,5,10,10,10,10
SANREV96,118,10,10,4.8,10,9,10,10
SANREV97,19,9,10,4.8,10,9,10,10
SANREV98,13,10,10,5,10,10,10,10
SANREV99,2,10,10,4,9,9,10,10
SANREV100,79,9,10,5,10,10,10,10
SANREV101,38,9,10,4.9,10,9,10,10
SANREV102,34,9,8,4.1,9,8,9,9
SANREV103,2,10,9,5,9,10,10,10
SANREV104,110,10,10,5,10,10,10,10
SANREV105,46,10,10,5,10,10,10,10
SANREV106,41,10,10,5,10,10,10,10
SANREV107,76,10,10,5,10,10,10,10
SANREV108,257,10,10,5,10,10,10,10
SANREV109,40,10,10,5,10,10,10,10
SANREV110,124,10,10,5,10,10,10,10
SANREV111,45,10,10,4.8,10,10,10,9
SANREV112,0,10,10,4.8,10,9,10,10
SANREV113,21,7,9,4.2,9,9,9,9
SANREV114,52,9,10,4.9,10,9,10,10
SANREV115,16,9,10,5,10,9,10,10
SANREV116,5,10,10,5,10,9,10,10
SANREV117,1,10,10,5,10,10,10,10
SANREV118,1,10,10,5,10,10,10,10
SANREV119,653,9,10,4.8,10,10,10,9
SANREV120,106,10,10,5,10,10,10,10
SANREV121,104,10,10,5,10,9,10,10
SANREV122,93,10,10,4.8,10,10,10,10
SANREV123,459,10,10,4.8,10,10,10,10
SANREV124,54,8,9,4.5,9,9,9,9
SANREV125,118,10,10,5,10,10,10,10
SANREV126,41,10,10,5,10,10,10,10
SANREV127,139,10,10,4.8,10,10,10,10
SANREV128,1,10,8,4,6,10,8,6
SANREV129,4,10,9,4,8,10,9,9
SANREV130,31,10,9,4.5,10,9,10,10
SANREV131,24,9,8,3.9,8,9,8,8
SANREV132,163,10,10,4.7,10,9,10,9
SANREV133,35,9,10,4.6,9,9,10,9
SANREV134,20,10,10,4.8,10,10,10,10
SANREV135,26,9,10,5,10,10,10,10
SANREV136,89,8,10,4.8,10,9,10,9
SANREV137,71,10,10,5,10,10,10,10
SANREV138,22,10,9,4.8,10,10,10,10
SANREV139,275,9,10,4.9,10,9,10,10
SANREV140,503,10,10,4.9,10,10,10,10
SANREV141,30,10,9,4.5,9,9,9,10
SANREV142,140,10,10,5,10,10,10,10
SANREV143,3,10,10,4,9,8,10,9
SANREV144,6,9,10,4.5,10,9,10,10
SANREV145,665,10,10,4.7,10,9,9,10
SANREV146,23,10,10,4.9,10,10,10,10
SANREV147,219,10,10,4.8,9,9,10,9
SANREV148,367,10,10,4.9,10,10,10,10
SANREV149,54,9,9,4.7,10,9,9,9
SANREV150,193,9,10,4.9,10,9,10,10
SANREV151,31,9,10,4.8,10,10,10,9
SANREV152,37,10,10,4.9,10,9,10,10
SANREV153,122,9,10,4.7,9,9,9,9
SANREV154,15,10,10,4.8,10,10,10,10
SANREV155,4,9,9,4.8,8,7,8,10
SANREV156,168,10,10,5,10,10,10,10
SANREV157,26,10,10,4.8,10,9,10,10
SANREV158,36,9,10,4.8,10,9,10,10
SANREV159,127,10,10,4.8,10,9,10,10
SANREV160,76,10,10,4.9,10,9,10,10
SANREV161,298,10,10,4.8,10,10,10,10
SANREV162,114,10,10,5,10,9,10,10
SANREV163,3,10,9,4.7,9,9,8,10
SANREV164,16,10,10,4.8,9,9,10,10
SANREV165,90,10,10,4.9,10,10,10,10
SANREV166,86,10,10,4.9,10,10,10,10
SANREV167,42,10,10,4.7,10,9,10,9
SANREV168,2,10,10,5,10,9,10,9
SANREV169,338,10,10,4.9,10,10,10,10
SANREV170,27,10,10,4.9,10,10,10,10
SANREV171,116,10,10,5,10,10,10,10
SANREV172,76,8,9,4.2,9,9,10,9
SANREV173,20,10,10,5,10,10,10,10
SANREV174,157,9,9,4.5,9,9,10,10
SANREV175,5,9,9,4.6,10,8,10,9
SANREV176,142,9,10,4.7,9,9,10,9
SANREV177,140,10,10,4.9,10,10,10,10
SANREV178,29,10,10,5,10,10,10,10
SANREV179,171,9,10,4.8,10,9,10,10
SANREV180,50,9,10,4.8,10,9,10,9
SANREV181,25,10,10,5,10,10,10,10
SANREV182,372,10,10,4.9,10,10,10,10
SANREV183,9,9,10,4.9,10,10,10,9
SANREV184,101,10,10,4.9,10,10,10,10
SANREV185,26,10,10,5,10,10,10,10
SANREV186,47,10,10,4.9,10,10,10,10
SANREV187,35,10,10,4.8,10,10,10,10
SANREV188,123,10,10,5,10,10,10,10
SANREV189,266,10,10,5,10,10,10,10
SANREV190,76,9,10,4.8,10,9,10,9
SANREV191,146,10,10,4.8,10,9,10,10
SANREV192,39,10,10,5,10,9,10,10
SANREV193,118,10,10,4.8,9,10,10,9
SANREV194,27,9,10,4.7,10,9,10,10
SANREV195,16,10,10,5,10,10,10,10
SANREV196,3,10,8,4.7,10,8,10,10
SANREV197,127,10,10,4.8,10,9,10,10
SANREV198,281,10,10,4.9,10,10,10,10
SANREV199,5,10,10,5,10,10,10,10
SANREV200,69,10,10,5,10,10,10,10
SANREV201,116,10,10,5,10,10,10,10
SANREV202,6,7,9,3.4,8,7,8,7
SANREV203,13,10,10,4.9,10,10,10,10
SANREV204,5,10,8,3.8,8,10,10,8
SANREV205,1,10,10,5,10,8,10,10
SANREV206,132,10,10,5,10,9,10,10
SANREV207,96,9,10,4.8,10,9,10,10
SANREV208,7,10,9,4.5,9,8,10,9
SANREV209,117,10,10,5,10,10,10,10
SANREV210,69,10,10,5,10,10,10,10
SANREV211,71,10,10,5,10,10,10,10
SANREV212,101,10,10,4.8,10,9,10,9
SANREV213,467,10,10,5,10,10,10,10
SANREV214,177,10,10,4.8,10,9,10,9
SANREV215,8,10,10,4.5,10,9,10,9
SANREV216,16,10,10,4.7,9,9,9,10
SANREV217,76,10,10,4.7,10,9,10,10
SANREV218,10,10,10,5,10,10,10,10
SANREV219,57,9,10,4.8,10,9,10,10
SANREV220,62,9,10,4.9,10,10,10,10
SANREV221,212,10,10,5,10,10,10,10
SANREV222,18,10,10,5,10,9,10,10
SANREV223,140,10,10,4.9,10,10,10,10
SANREV224,6,10,10,5,10,10,10,10
SANREV225,691,10,10,4.8,10,10,10,10
SANREV226,119,10,10,4.9,10,10,10,10
SANREV227,19,10,10,4.7,10,9,10,9
SANREV228,3,10,10,5,10,10,10,10
SANREV229,108,10,10,5,10,10,10,10
SANREV230,9,10,10,5,10,10,10,10
SANREV231,29,10,10,4.7,10,9,9,10
SANREV232,81,9,10,4.7,10,9,10,9
SANREV233,74,10,10,4.9,10,10,10,10
SANREV234,183,10,10,4.8,10,10,10,10
SANREV235,461,9,10,4.8,9,9,10,10
SANREV236,43,10,10,5,10,10,10,10
SANREV237,519,10,10,5,10,10,10,10
SANREV238,6,10,10,5,10,10,10,10
SANREV239,159,10,9,4.8,10,9,10,10
